id,Iso2,acceso_agua_potable(%),acceso_servicios_sanitarios(%),camas_hospitales_c/1000personas,cambio_de_la_población,cambio_natural_población,capacidad_estadística,año,densidad_población_por_kilómetro_cuadrado),duración_educ_obligatoria,emisiones_co2,esperanza_vida_mujeres,esperanza_vida_total,esperanza_vida_varones,estabilidad_política,estado_civil_casado_porcentaje,gasto_púb_educacion_pje,pais_id,inversion_salud_percapita,mediana_edad_población,migración_neta_total,mortalidad_infantil_c/1000nacimientos,pib_pc_prec_inter,pib_pc_usd_actuales,pib_ppa_prec_inter,población_femenina_edad_reproductiva_(15-49 años),población_hombres_pje,población_mujeres_pje,población_total_por_sexo_ambos,población_total_por_sexo_fem,población_total_por_sexo_masc,porcentaje_de_bosque,prevalencia_anticonceptivos_porcentaje,proporción_sexos_población_total,tasa_bruta_cambio_natural_población,tasa_bruta_migración_neta,tasa_bruta_mortalidad_por_1000_habitantes,tasa_bruta_variación_total_población,tasa_desempleo,tasa_fertilidad,tasa_mortalidad_infantil_ambos,tasa_mortalidad_infantil_fem,tasa_mortalidad_infantil_masc,tasa_mortalidad_menores_cinco_años_ambos,tasa_mortalidad_menores_cinco_años_fem,tasa_mortalidad_menores_cinco_años_masc,tasa_mortalidad_suicidio_c/100.000,tasa_poblacion_urbana,total_muertes_por_sexo_ambos,total_muertes_por_sexo_fem,total_muertes_por_sexo_masc,índice_gini
2081,GM,79.55916761,46.39187189,,64089.0,67567.0,64.4444333333333,2016,228.972875494071,9.0,0.246610947195368,62.548,61.166,59.836,-0.4344123005867,65.8594823892588,2.0244300365448,86.0,25.43909264,16.1589905075076,-3477.0,38.6,2068.74780128011,690.780493152792,4446016237.15633,545402.0,49.602677171363,50.397322828637,2317206.0,1166502.0,1150704.0,26.2450592885375,10.0,98.6457368464593,29.136,-1.499,7.454,2.766,9.4980001449585,5.197353,35.68759,32.95607,38.3491,57.5251036533389,52.2459020603041,62.6550527041511,4.9,59.918,17287.0,8269.0,9019.0,
2082,GM,79.2101665,46.29977642,,64055.0,67279.0,65.5555666666667,2015,222.641650197628,9.0,0.254091823703303,62.275,60.91,59.602,0.0195885691791773,66.5125332527554,2.16002988815308,86.0,20.98540878,16.0729226999307,-3224.0,39.7,2066.85935860117,660.723571244322,4311179261.73183,530315.0,49.6054385241579,50.3945614758421,2253134.0,1134792.0,1118342.0,26.8122529644269,9.2,98.5503510775543,29.836,-1.43,7.74,2.843,9.46700000762939,5.313554,36.90332,34.13993,39.59655,59.8342300759789,54.409906605719,65.1053099354021,5.1,59.228,17453.0,8428.0,9025.0,35.9
2083,GM,78.85957511,46.22131327,,64174.0,66968.0,66.6666666666667,2014,216.306225296443,9.0,0.256912290104634,62.017,60.667,59.377,-0.151400715112686,67.157623585069,2.23094010353088,86.0,27.0407753,16.0068569099069,-2797.0,40.9,2027.03635591229,607.429904651813,4102796584.71164,515521.0,49.608529883594,50.391470116406,2189019.0,1103078.0,1085941.0,27.3786561264822,8.7,98.4464380578708,30.57,-1.277,7.916,2.932,9.50300025939941,5.416396,38.21059,35.4145,40.93618,62.3979474044584,56.8429594523829,67.7966591957711,5.3,58.528,17341.0,8326.0,9015.0,
2773,IM,,,1.58474325890611,869.0,92.0,,2006,140.257867132867,,,,,,,,,107.0,,40.2017442831968,765.0,,,42107.8372346818,,18637.0,,,80228.0,40599.0,39629.0,6.07017543859649,,97.6095470331782,1.151,9.577,10.504,1.083,,1.894238,14.04046,13.54632,14.51049,17.6462304850756,17.7308285214111,17.583508328073,,51.922,839.0,453.0,386.0,
2084,GM,78.50773267,46.15813058,,64125.0,66614.0,70.0,2013,209.967341897233,9.0,0.224065898603975,61.764,60.426,59.151,-0.04863640666008,67.7863534421806,1.81839001178741,86.0,27.41661644,15.9621899478818,-2486.0,42.0,2121.48963271537,700.516042152833,4165986163.68023,500875.0,49.6125696895872,50.3874303104128,2124870.0,1071377.0,1053493.0,27.9450592885375,8.3,98.3307922098347,31.325,-1.169,8.073,3.018,9.45300006866455,5.510111,39.54375,36.76333,42.2567,65.0311628589214,59.427123691445,70.479708566365,5.3,57.82,17166.0,8348.0,8818.0,
2085,GM,78.15481333,46.1115582,,63586.0,65928.0,67.7777777777778,2012,203.657509881423,9.0,0.241467285563747,61.508,60.178,58.915,-0.000778838410042226,68.1995460424481,2.63756990432739,86.0,38.35943222,15.9336402484525,-2342.0,43.2,2199.77775031536,742.777628631243,4190620609.90576,486480.0,49.6164344731289,50.3835655268711,2061014.0,1039815.0,1021199.0,28.5114624505929,8.4,98.2096815298875,31.962,-1.135,8.174,3.085,9.42000007629395,5.586082,40.92263,38.12582,43.65273,67.8182902237424,62.1641377497419,73.3184785942981,5.3,57.105,16860.0,8087.0,8773.0,
2086,GM,77.80095111,46.08279842,1.1,62018.0,64377.0,64.4444444444444,2011,197.451778656126,9.0,0.243487777497114,61.242,59.917,58.663,-0.000270605407422408,68.590652634744,2.50116991996765,86.0,41.94842529,15.9150116034363,-2363.0,44.5,2215.75710377647,762.763117720034,4095033765.28765,472484.0,49.6218364173316,50.3781635826684,1998212.0,1008767.0,989446.0,29.0778656126482,8.6,98.084690560204,32.189,-1.182,8.501,3.104,9.50899982452393,5.64024,42.32722,39.50308,45.08574,70.602184435925,64.7906696202349,76.2570975999369,5.4,56.384,17002.0,8259.0,8744.0,
2087,GM,77.44704825,46.07320563,,59856.0,62327.0,67.7777777777778,2010,191.430335968379,9.0,0.245371538583177,60.957,59.637,58.392,0.0654169842600822,68.9757694510476,2.56322002410889,86.0,43.80532837,15.9015375630556,-2464.0,45.8,2435.15409229769,860.636433851486,4366715883.15413,458915.0,49.6275092725347,50.3724907274653,1937275.0,978713.0,958562.0,29.6442687747036,9.0,97.9410715909567,32.143,-1.271,8.941,3.09,9.35799980163574,5.668597,43.87604,41.0534,46.6362,73.7936238543291,67.958245534574,79.475331673404,5.3,55.662,17338.0,8476.0,8862.0,43.6
2088,GM,77.09269112,46.08332847,1.1,58456.0,60717.0,62.2222222222222,2009,185.584881422925,9.0,0.281564377128896,60.645,59.334,58.104,0.12231682240963,69.3569710476842,1.90813994407654,86.0,43.181633,15.8901569445675,-2267.0,47.1,2341.09054214714,833.28136036521,4074146025.4162,445525.0,49.6344547448481,50.3655452551519,1878119.0,949504.0,928616.0,30.2107707509881,9.3,97.8001134277019,32.298,-1.206,9.171,3.113,9.32400035858154,5.68515,45.44285,42.58564,48.24013,76.9096082821871,71.0818989561199,82.588756472345,5.5,54.937,17240.0,8324.0,8916.0,
2089,GM,76.73821284,46.11396229,,56699.0,58904.0,62.2222222222222,2008,179.89540513834,9.0,0.254545114363304,60.306,59.012,57.801,0.0651512742042542,69.7370564414727,2.18129992485046,86.0,50.54489899,15.8813720130404,-2203.0,48.6,2246.63882110603,924.509874593614,3795220000.82856,432155.0,49.6425121116115,50.3574878883885,1820542.0,921048.0,899494.0,30.7772727272727,9.7,97.6597853749207,32.325,-1.209,9.432,3.115,9.30000019073486,5.708136,47.0321,44.14629,49.86014,80.1763762701661,74.236034210737,85.967092363654,5.6,54.211,17187.0,8379.0,8808.0,
2090,GM,76.38302999,46.16581727,,54617.0,56939.0,62.2222222222222,2007,174.395602766798,9.0,0.250023475633517,59.942,58.671,57.487,0.0474123023450375,70.1073551129681,0.816860020160675,86.0,44.29708099,15.8797101657573,-2325.0,50.0,2137.12639127487,780.381050920518,3504558164.22653,418929.0,49.6521624591578,50.3478375408422,1764884.0,893546.0,871338.0,31.3437747035573,10.0,97.5146760853253,32.23,-1.316,9.856,3.095,9.30099964141846,5.734011,48.74922,45.83054,51.61256,83.8455314480803,77.6328597316729,89.9021793579411,5.7,53.481,17411.0,8443.0,8968.0,
