id,pais_id,año,INB_percapita,nivel_id
1604,56.0,1997,,
1605,56.0,1996,,
1606,56.0,1995,,
1607,56.0,1994,,
1608,56.0,1993,,
1609,56.0,1992,,
1610,56.0,1991,,
1611,56.0,1990,,
1612,57.0,2020,7140.0,2.0
1613,57.0,2019,8210.0,2.0
1614,57.0,2018,7800.0,2.0
1615,57.0,2017,7270.0,2.0
1616,57.0,2016,7270.0,2.0
1617,57.0,2015,6920.0,2.0
1618,57.0,2014,7040.0,2.0
1619,57.0,2013,6700.0,2.0
1620,57.0,2012,6850.0,2.0
1621,57.0,2011,6920.0,2.0
1622,57.0,2010,6730.0,2.0
1623,57.0,2009,6520.0,2.0
1624,57.0,2008,6340.0,2.0
1625,57.0,2007,5760.0,2.0
1626,57.0,2006,5490.0,2.0
1627,57.0,2005,5050.0,2.0
1628,57.0,2004,4950.0,2.0
1629,57.0,2003,4680.0,2.0
1630,57.0,2002,4270.0,2.0
1631,57.0,2001,4470.0,2.0
1632,57.0,2000,4220.0,2.0
1633,57.0,1999,4200.0,2.0
1634,57.0,1998,4200.0,2.0
1635,57.0,1997,4010.0,2.0
1636,57.0,1996,3890.0,1.0
1637,57.0,1995,3720.0,1.0
1638,57.0,1994,3490.0,1.0
1639,57.0,1993,3410.0,1.0
1640,57.0,1992,3200.0,1.0
1641,57.0,1991,2960.0,1.0
1642,57.0,1990,2810.0,1.0
1643,59.0,2020,7270.0,2.0
1644,59.0,2019,8100.0,2.0
1645,59.0,2018,7780.0,2.0
1646,59.0,2017,7090.0,2.0
1647,59.0,2016,6860.0,2.0
1648,59.0,2015,6580.0,2.0
1649,59.0,2014,6330.0,2.0
1650,59.0,2013,6030.0,2.0
1651,59.0,2012,5790.0,2.0
1652,59.0,2011,5540.0,2.0
1653,59.0,2010,5330.0,2.0
1654,59.0,2009,4920.0,2.0
1655,59.0,2008,4760.0,2.0
1656,59.0,2007,4430.0,2.0
1657,59.0,2006,3640.0,1.0
1658,59.0,2005,3040.0,1.0
1659,59.0,2004,2560.0,1.0
1660,59.0,2003,2640.0,1.0
1661,59.0,2002,2890.0,1.0
1662,59.0,2001,2740.0,1.0
1663,59.0,2000,2680.0,1.0
1664,59.0,1999,2540.0,1.0
1665,59.0,1998,2450.0,1.0
1666,59.0,1997,2360.0,1.0
1667,59.0,1996,2170.0,1.0
1668,59.0,1995,1960.0,1.0
1669,59.0,1994,1750.0,1.0
1670,59.0,1993,1620.0,1.0
1671,59.0,1992,1360.0,1.0
1672,59.0,1991,1040.0,1.0
1673,59.0,1990,870.0,0.0
1674,66.0,2020,5540.0,2.0
1675,66.0,2019,6090.0,2.0
1676,66.0,2018,6090.0,2.0
1677,66.0,2017,5860.0,2.0
1678,66.0,2016,5800.0,2.0
1679,66.0,2015,5970.0,2.0
1680,66.0,2014,6110.0,2.0
1681,66.0,2013,5810.0,2.0
1682,66.0,2012,5390.0,2.0
1683,66.0,2011,4880.0,2.0
1684,66.0,2010,4400.0,2.0
1685,66.0,2009,4060.0,2.0
1686,66.0,2008,3850.0,1.0
1687,66.0,2007,3300.0,1.0
1688,66.0,2006,3100.0,1.0
1689,66.0,2005,2880.0,1.0
1690,66.0,2004,2550.0,1.0
1691,66.0,2003,2110.0,1.0
1692,66.0,2002,1730.0,1.0
1693,66.0,2001,1550.0,1.0
1694,66.0,2000,1550.0,1.0
1695,66.0,1999,1780.0,1.0
1696,66.0,1998,2160.0,1.0
1697,66.0,1997,2180.0,1.0
1698,66.0,1996,2080.0,1.0
1699,66.0,1995,1970.0,1.0
1700,66.0,1994,1820.0,1.0
1701,66.0,1993,1670.0,1.0
1702,66.0,1992,1600.0,1.0
1703,66.0,1991,1480.0,1.0
1704,66.0,1990,1370.0,1.0
1705,67.0,2020,3000.0,1.0
1706,67.0,2019,2690.0,1.0
1707,67.0,2018,2790.0,1.0
1708,67.0,2017,3030.0,1.0
1709,67.0,2016,3440.0,1.0
1710,67.0,2015,3340.0,1.0
1711,67.0,2014,3230.0,1.0
1712,67.0,2013,3030.0,1.0
1713,67.0,2012,2840.0,1.0
1714,67.0,2011,2560.0,1.0
1715,67.0,2010,2370.0,1.0
1716,67.0,2009,2120.0,1.0
1717,67.0,2008,1840.0,1.0
1718,67.0,2007,1530.0,1.0
1719,67.0,2006,1320.0,1.0
1720,67.0,2005,1220.0,1.0
1721,67.0,2004,1200.0,1.0
1722,67.0,2003,1240.0,1.0
1723,67.0,2002,1330.0,1.0
1724,67.0,2001,1430.0,1.0
1725,67.0,2000,1420.0,1.0
1726,67.0,1999,1310.0,1.0
1727,67.0,1998,1210.0,1.0
1728,67.0,1997,1130.0,1.0
1729,67.0,1996,1020.0,0.0
1730,67.0,1995,920.0,0.0
1731,67.0,1994,820.0,0.0
1732,67.0,1993,760.0,0.0
1733,67.0,1992,750.0,0.0
1734,67.0,1991,750.0,0.0
1735,67.0,1990,760.0,0.0
1736,207.0,2020,3630.0,1.0
1737,207.0,2019,3980.0,1.0
1738,207.0,2018,3820.0,1.0
1739,207.0,2017,3600.0,1.0
1740,207.0,2016,3510.0,1.0
1741,207.0,2015,3440.0,1.0
1742,207.0,2014,3400.0,1.0
1743,207.0,2013,3350.0,1.0
1744,207.0,2012,3210.0,1.0
1745,207.0,2011,3060.0,1.0
1746,207.0,2010,2880.0,1.0
1747,207.0,2009,2820.0,1.0
1748,207.0,2008,2870.0,1.0
1749,207.0,2007,2680.0,1.0
1750,207.0,2006,2570.0,1.0
1751,207.0,2005,2420.0,1.0
1752,207.0,2004,2270.0,1.0
1753,207.0,2003,2130.0,1.0
1754,207.0,2002,2000.0,1.0
1755,207.0,2001,1950.0,1.0
1756,207.0,2000,1900.0,1.0
1757,207.0,1999,1810.0,1.0
1758,207.0,1998,1750.0,1.0
1759,207.0,1997,1690.0,1.0
1760,207.0,1996,1590.0,1.0
1761,207.0,1995,1480.0,1.0
1762,207.0,1994,1290.0,1.0
1763,207.0,1993,1170.0,1.0
1764,207.0,1992,1060.0,1.0
1765,207.0,1991,930.0,0.0
1766,207.0,1990,900.0,0.0
1767,88.0,2020,5800.0,2.0
1768,88.0,2019,6320.0,2.0
1769,88.0,2018,6730.0,2.0
1770,88.0,2017,6510.0,2.0
1771,88.0,2016,8270.0,2.0
1772,88.0,2015,10850.0,2.0
1773,88.0,2014,13230.0,3.0
1774,88.0,2013,14030.0,3.0
1775,88.0,2012,13870.0,3.0
1776,88.0,2011,11540.0,2.0
1777,88.0,2010,9970.0,2.0
1778,88.0,2009,12530.0,3.0
1779,88.0,2008,14250.0,3.0
1780,88.0,2007,11600.0,2.0
1781,88.0,2006,8110.0,2.0
1782,88.0,2005,3890.0,1.0
1783,88.0,2004,1720.0,1.0
1784,88.0,2003,1190.0,1.0
1785,88.0,2002,1270.0,1.0
1786,88.0,2001,900.0,0.0
1787,88.0,2000,770.0,0.0
1788,88.0,1999,820.0,0.0
1789,88.0,1998,700.0,0.0
1790,88.0,1997,870.0,0.0
1791,88.0,1996,360.0,0.0
1792,88.0,1995,250.0,0.0
1793,88.0,1994,270.0,0.0
1794,88.0,1993,370.0,0.0
1795,88.0,1992,380.0,0.0
1796,88.0,1991,270.0,0.0
1797,88.0,1990,260.0,0.0
1798,69.0,2020,,
1799,69.0,2019,,
1800,69.0,2018,,
1801,69.0,2017,,
1802,69.0,2016,,
1803,69.0,2015,,
1804,69.0,2014,,
1805,69.0,2013,,
1806,69.0,2012,,
1807,69.0,2011,600.0,0.0
1808,69.0,2010,510.0,0.0
1809,69.0,2009,480.0,0.0
1810,69.0,2008,410.0,0.0
1811,69.0,2007,420.0,0.0
1812,69.0,2006,410.0,0.0
1813,69.0,2005,390.0,0.0
1814,69.0,2004,340.0,0.0
1815,69.0,2003,300.0,0.0
1816,69.0,2002,300.0,0.0
1817,69.0,2001,310.0,0.0
1818,69.0,2000,300.0,0.0
1819,69.0,1999,310.0,0.0
1820,69.0,1998,330.0,0.0
1821,69.0,1997,320.0,0.0
1822,69.0,1996,300.0,0.0
1823,69.0,1995,270.0,0.0
1824,69.0,1994,270.0,0.0
1825,69.0,1993,,
1826,69.0,1992,,
1827,69.0,1991,,
1828,69.0,1990,,
1829,71.0,2020,23040.0,3.0
1830,71.0,2019,23050.0,3.0
1831,71.0,2018,21200.0,3.0
1832,71.0,2017,18760.0,3.0
1833,71.0,2016,18290.0,3.0
1834,71.0,2015,18570.0,3.0
1835,71.0,2014,18880.0,3.0
1836,71.0,2013,18140.0,3.0
1837,71.0,2012,16760.0,3.0
1838,71.0,2011,15840.0,3.0
1839,71.0,2010,14580.0,3.0
1840,71.0,2009,14570.0,3.0
1841,71.0,2008,15190.0,3.0
1842,71.0,2007,13430.0,3.0
1843,71.0,2006,11500.0,2.0
1844,71.0,2005,9730.0,2.0
1845,71.0,2004,7500.0,2.0
1846,71.0,2003,5730.0,2.0
1847,71.0,2002,4620.0,2.0
1848,71.0,2001,4310.0,2.0
1849,71.0,2000,4170.0,2.0
1850,71.0,1999,,
1851,71.0,1998,,
1852,71.0,1997,,
1853,71.0,1996,,
1854,71.0,1995,,
1855,71.0,1994,,
1856,71.0,1993,,
1857,71.0,1992,,
1858,71.0,1991,,
1859,71.0,1990,,
1860,220.0,2020,3390.0,1.0
1861,220.0,2019,3710.0,1.0
1862,220.0,2018,3620.0,1.0
1863,220.0,2017,3390.0,1.0
1864,220.0,2016,3450.0,1.0
1865,220.0,2015,3800.0,1.0
1866,220.0,2014,4130.0,2.0
1867,220.0,2013,4420.0,2.0
1868,220.0,2012,4310.0,2.0
1869,220.0,2011,3860.0,1.0
1870,220.0,2010,3460.0,1.0
1871,220.0,2009,3320.0,1.0
1872,220.0,2008,3360.0,1.0
1873,220.0,2007,3480.0,1.0
1874,220.0,2006,3300.0,1.0
1875,220.0,2005,3080.0,1.0
1876,220.0,2004,2160.0,1.0
1877,220.0,2003,1700.0,1.0
1878,220.0,2002,1570.0,1.0
1879,220.0,2001,1700.0,1.0
1880,220.0,2000,1670.0,1.0
1881,220.0,1999,1730.0,1.0
1882,220.0,1998,1740.0,1.0
1883,220.0,1997,1960.0,1.0
1884,220.0,1996,1930.0,1.0
1885,220.0,1995,1820.0,1.0
1886,220.0,1994,1570.0,1.0
1887,220.0,1993,1580.0,1.0
1888,220.0,1992,1570.0,1.0
1889,220.0,1991,1350.0,1.0
1890,220.0,1990,1290.0,1.0
1891,72.0,2020,890.0,0.0
1892,72.0,2019,850.0,0.0
1893,72.0,2018,800.0,0.0
1894,72.0,2017,740.0,0.0
1895,72.0,2016,670.0,0.0
1896,72.0,2015,600.0,0.0
1897,72.0,2014,550.0,0.0
1898,72.0,2013,470.0,0.0
1899,72.0,2012,410.0,0.0
1900,72.0,2011,390.0,0.0
1901,72.0,2010,380.0,0.0
1902,72.0,2009,340.0,0.0
1903,72.0,2008,280.0,0.0
1904,72.0,2007,220.0,0.0
1905,72.0,2006,180.0,0.0
1906,72.0,2005,160.0,0.0
1907,72.0,2004,140.0,0.0
1908,72.0,2003,110.0,0.0
1909,72.0,2002,120.0,0.0
1910,72.0,2001,130.0,0.0
1911,72.0,2000,130.0,0.0
1912,72.0,1999,120.0,0.0
1913,72.0,1998,130.0,0.0
1914,72.0,1997,140.0,0.0
1915,72.0,1996,150.0,0.0
1916,72.0,1995,150.0,0.0
1917,72.0,1994,160.0,0.0
1918,72.0,1993,210.0,0.0
1919,72.0,1992,220.0,0.0
1920,72.0,1991,250.0,0.0
1921,72.0,1990,260.0,0.0
1922,78.0,2020,,
1923,78.0,2019,,
1924,78.0,2018,,
1925,78.0,2017,,
1926,78.0,2016,,
1927,78.0,2015,,
1928,78.0,2014,,
1929,78.0,2013,,
1930,78.0,2012,,
1931,78.0,2011,,
1932,78.0,2010,,
1933,78.0,2009,,
1934,78.0,2008,,
1935,78.0,2007,,
1936,78.0,2006,,
1937,78.0,2005,,
1938,78.0,2004,,
1939,78.0,2003,,
1940,78.0,2002,,
1941,78.0,2001,,
1942,78.0,2000,,
1943,78.0,1999,,
1944,78.0,1998,,
1945,78.0,1997,,
1946,78.0,1996,,
1947,78.0,1995,,
1948,78.0,1994,,
1949,78.0,1993,,
1950,78.0,1992,,
1951,78.0,1991,,
1952,78.0,1990,,
1953,76.0,2020,4930.0,2.0
1954,76.0,2019,5800.0,2.0
1955,76.0,2018,5910.0,2.0
1956,76.0,2017,5370.0,2.0
1957,76.0,2016,5280.0,2.0
1958,76.0,2015,5100.0,2.0
1959,76.0,2014,5020.0,2.0
1960,76.0,2013,4710.0,2.0
1961,76.0,2012,4140.0,2.0
1962,76.0,2011,3770.0,1.0
1963,76.0,2010,3650.0,1.0
1964,76.0,2009,3850.0,1.0
1965,76.0,2008,3980.0,1.0
1966,76.0,2007,3790.0,1.0
1967,76.0,2006,3590.0,1.0
1968,76.0,2005,3570.0,1.0
1969,76.0,2004,3020.0,1.0
1970,76.0,2003,2410.0,1.0
1971,76.0,2002,2160.0,1.0
1972,76.0,2001,2140.0,1.0
1973,76.0,2000,2230.0,1.0
1974,76.0,1999,2350.0,1.0
1975,76.0,1998,2290.0,1.0
1976,76.0,1997,2580.0,1.0
1977,76.0,1996,2660.0,1.0
1978,76.0,1995,2460.0,1.0
1979,76.0,1994,2230.0,1.0
1980,76.0,1993,2090.0,1.0
1981,76.0,1992,1990.0,1.0
1982,76.0,1991,1790.0,1.0
1983,76.0,1990,1790.0,1.0
1984,75.0,2020,50080.0,3.0
1985,75.0,2019,49940.0,3.0
1986,75.0,2018,48220.0,3.0
1987,75.0,2017,44840.0,3.0
1988,75.0,2016,45530.0,3.0
1989,75.0,2015,47180.0,3.0
1990,75.0,2014,49420.0,3.0
1991,75.0,2013,49510.0,3.0
1992,75.0,2012,48970.0,3.0
1993,75.0,2011,50260.0,3.0
1994,75.0,2010,49750.0,3.0
1995,75.0,2009,48950.0,3.0
1996,75.0,2008,50160.0,3.0
1997,75.0,2007,46190.0,3.0
1998,75.0,2006,42840.0,3.0
1999,75.0,2005,40230.0,3.0
2000,75.0,2004,35380.0,3.0
2001,75.0,2003,28800.0,3.0
2002,75.0,2002,25620.0,3.0
2003,75.0,2001,25850.0,3.0
2004,75.0,2000,26480.0,3.0
2005,75.0,1999,26050.0,3.0
2006,75.0,1998,25820.0,3.0
2007,75.0,1997,26680.0,3.0
2008,75.0,1996,24970.0,3.0
2009,75.0,1995,22030.0,3.0
2010,75.0,1994,20170.0,3.0
2011,75.0,1993,20680.0,3.0
2012,75.0,1992,24170.0,3.0
2013,75.0,1991,25100.0,3.0
2014,75.0,1990,26000.0,3.0
2015,77.0,2020,39500.0,3.0
2016,77.0,2019,42550.0,3.0
2017,77.0,2018,41200.0,3.0
2018,77.0,2017,38320.0,3.0
2019,77.0,2016,39100.0,3.0
2020,77.0,2015,41130.0,3.0
2021,77.0,2014,43340.0,3.0
2022,77.0,2013,43800.0,3.0
2023,77.0,2012,43410.0,3.0
2024,77.0,2011,44440.0,3.0
2025,77.0,2010,43970.0,3.0
2026,77.0,2009,44070.0,3.0
2027,77.0,2008,43540.0,3.0
2028,77.0,2007,40160.0,3.0
2029,77.0,2006,37890.0,3.0
2030,77.0,2005,35920.0,3.0
2031,77.0,2004,31460.0,3.0
2032,77.0,2003,26000.0,3.0
2033,77.0,2002,23150.0,3.0
2034,77.0,2001,23870.0,3.0
2035,77.0,2000,24990.0,3.0
2036,77.0,1999,25430.0,3.0
2037,77.0,1998,25830.0,3.0
2038,77.0,1997,26930.0,3.0
2039,77.0,1996,27110.0,3.0
2040,77.0,1995,25740.0,3.0
2041,77.0,1994,24380.0,3.0
2042,77.0,1993,23580.0,3.0
2043,77.0,1992,23840.0,3.0
2044,77.0,1991,21420.0,3.0
2045,77.0,1990,20640.0,3.0
2046,80.0,2020,7030.0,2.0
2047,80.0,2019,7170.0,2.0
2048,80.0,2018,6830.0,2.0
2049,80.0,2017,6510.0,2.0
2050,80.0,2016,7080.0,2.0
2051,80.0,2015,7970.0,2.0
2052,80.0,2014,9330.0,2.0
2053,80.0,2013,9330.0,2.0
2054,80.0,2012,9090.0,2.0
2055,80.0,2011,8120.0,2.0
2056,80.0,2010,7850.0,2.0
2057,80.0,2009,7590.0,2.0
2058,80.0,2008,7320.0,2.0
2059,80.0,2007,6590.0,2.0
2060,80.0,2006,5740.0,2.0
2061,80.0,2005,5520.0,2.0
2062,80.0,2004,4310.0,2.0
2063,80.0,2003,3880.0,1.0
2064,80.0,2002,3610.0,1.0
2065,80.0,2001,3430.0,1.0
2066,80.0,2000,3100.0,1.0
2067,80.0,1999,3280.0,1.0
2068,80.0,1998,3940.0,1.0
2069,80.0,1997,4270.0,2.0
2070,80.0,1996,4100.0,2.0
2071,80.0,1995,3910.0,1.0
2072,80.0,1994,4130.0,2.0
2073,80.0,1993,4430.0,2.0
2074,80.0,1992,5120.0,2.0
2075,80.0,1991,5170.0,2.0
2076,80.0,1990,4820.0,2.0
2077,86.0,2020,740.0,0.0
2078,86.0,2019,750.0,0.0
2079,86.0,2018,720.0,0.0
2080,86.0,2017,660.0,0.0
2081,86.0,2016,620.0,0.0
2082,86.0,2015,620.0,0.0
2083,86.0,2014,650.0,0.0
2084,86.0,2013,730.0,0.0
2085,86.0,2012,760.0,0.0
2086,86.0,2011,760.0,0.0
2087,86.0,2010,890.0,0.0
2088,86.0,2009,880.0,0.0
2089,86.0,2008,810.0,0.0
2090,86.0,2007,700.0,0.0
2091,86.0,2006,640.0,0.0
2092,86.0,2005,520.0,0.0
2093,86.0,2004,470.0,0.0
2094,86.0,2003,390.0,0.0
2095,86.0,2002,440.0,0.0
2096,86.0,2001,560.0,0.0
2097,86.0,2000,620.0,0.0
2098,86.0,1999,640.0,0.0
2099,86.0,1998,660.0,0.0
2100,86.0,1997,690.0,0.0
2101,86.0,1996,700.0,0.0
2102,86.0,1995,690.0,0.0
2103,86.0,1994,690.0,0.0
2104,86.0,1993,710.0,0.0
2105,86.0,1992,520.0,0.0
2106,86.0,1991,400.0,0.0
2107,86.0,1990,310.0,0.0
2108,82.0,2020,4260.0,2.0
2109,82.0,2019,4690.0,2.0
2110,82.0,2018,4460.0,2.0
2111,82.0,2017,4040.0,2.0
2112,82.0,2016,4080.0,2.0
2113,82.0,2015,4410.0,2.0
2114,82.0,2014,4740.0,2.0
2115,82.0,2013,4530.0,2.0
2116,82.0,2012,4150.0,2.0
2117,82.0,2011,3520.0,1.0
2118,82.0,2010,3210.0,1.0
2119,82.0,2009,2950.0,1.0
2120,82.0,2008,2820.0,1.0
2121,82.0,2007,2380.0,1.0
2122,82.0,2006,1910.0,1.0
2123,82.0,2005,1520.0,1.0
2124,82.0,2004,1210.0,1.0
2125,82.0,2003,990.0,0.0
2126,82.0,2002,840.0,0.0
2127,82.0,2001,780.0,0.0
2128,82.0,2000,790.0,0.0
2129,82.0,1999,840.0,0.0
2130,82.0,1998,870.0,0.0
2131,82.0,1997,820.0,0.0
2132,82.0,1996,670.0,0.0
2133,82.0,1995,550.0,0.0
2134,82.0,1994,510.0,0.0
2135,82.0,1993,540.0,0.0
2136,82.0,1992,750.0,0.0
2137,82.0,1991,,
2138,82.0,1990,,
2139,55.0,2020,47520.0,3.0
2140,55.0,2019,49190.0,3.0
2141,55.0,2018,47470.0,3.0
2142,55.0,2017,43760.0,3.0
2143,55.0,2016,44280.0,3.0
2144,55.0,2015,45780.0,3.0
2145,55.0,2014,47640.0,3.0
2146,55.0,2013,47220.0,3.0
2147,55.0,2012,46560.0,3.0
2148,55.0,2011,47320.0,3.0
2149,55.0,2010,44680.0,3.0
2150,55.0,2009,43660.0,3.0
2151,55.0,2008,43650.0,3.0
2152,55.0,2007,40470.0,3.0
2153,55.0,2006,38270.0,3.0
2154,55.0,2005,35770.0,3.0
2155,55.0,2004,31670.0,3.0
2156,55.0,2003,26140.0,3.0
2157,55.0,2002,23680.0,3.0
2158,55.0,2001,24770.0,3.0
2159,55.0,2000,26180.0,3.0
2160,55.0,1999,26840.0,3.0
2161,55.0,1998,27950.0,3.0
2162,55.0,1997,30140.0,3.0
2163,55.0,1996,30860.0,3.0
2164,55.0,1995,29520.0,3.0
2165,55.0,1994,27530.0,3.0
2166,55.0,1993,25990.0,3.0
2167,55.0,1992,25810.0,3.0
2168,55.0,1991,22890.0,3.0
2169,55.0,1990,21300.0,3.0
2170,83.0,2020,2310.0,1.0
2171,83.0,2019,2230.0,1.0
2172,83.0,2018,2120.0,1.0
2173,83.0,2017,1880.0,1.0
2174,83.0,2016,1810.0,1.0
2175,83.0,2015,1940.0,1.0
2176,83.0,2014,1880.0,1.0
2177,83.0,2013,1840.0,1.0
2178,83.0,2012,1530.0,1.0
2179,83.0,2011,1380.0,1.0
2180,83.0,2010,1240.0,1.0
2181,83.0,2009,1190.0,1.0
2182,83.0,2008,1150.0,1.0
2183,83.0,2007,790.0,0.0
2184,83.0,2006,600.0,0.0
2185,83.0,2005,460.0,0.0
2186,83.0,2004,380.0,0.0
2187,83.0,2003,320.0,0.0
2188,83.0,2002,270.0,0.0
2189,83.0,2001,300.0,0.0
2190,83.0,2000,340.0,0.0
2191,83.0,1999,390.0,0.0
2192,83.0,1998,390.0,0.0
2193,83.0,1997,390.0,0.0
2194,83.0,1996,380.0,0.0
2195,83.0,1995,370.0,0.0
2196,83.0,1994,370.0,0.0
2197,83.0,1993,420.0,0.0
2198,83.0,1992,430.0,0.0
2199,83.0,1991,410.0,0.0
2200,83.0,1990,400.0,0.0
2201,89.0,2020,17950.0,3.0
2202,89.0,2019,19670.0,3.0
2203,89.0,2018,19080.0,3.0
2204,89.0,2017,17960.0,3.0
2205,89.0,2016,18640.0,3.0
2206,89.0,2015,20190.0,3.0
2207,89.0,2014,22010.0,3.0
2208,89.0,2013,22430.0,3.0
2209,89.0,2012,23180.0,3.0
2210,89.0,2011,24560.0,3.0
2211,89.0,2010,27610.0,3.0
2212,89.0,2009,29420.0,3.0
2213,89.0,2008,28710.0,3.0
2214,89.0,2007,26370.0,3.0
2215,89.0,2006,24570.0,3.0
2216,89.0,2005,,
2217,89.0,2004,,
2218,89.0,2003,,
2219,89.0,2002,,
2220,89.0,2001,,
2221,89.0,2000,,
2222,89.0,1999,,
2223,89.0,1998,,
2224,89.0,1997,,
2225,89.0,1996,,
2226,89.0,1995,,
2227,89.0,1994,,
2228,89.0,1993,,
2229,89.0,1992,,
2230,89.0,1991,,
2231,89.0,1990,,
2232,91.0,2020,,
2233,91.0,2019,,
2234,91.0,2018,,
2235,91.0,2017,,
2236,91.0,2016,,
2237,91.0,2015,,
2238,91.0,2014,,
2239,91.0,2013,,
2240,91.0,2012,,
2241,91.0,2011,,
2242,91.0,2010,,
2243,91.0,2009,,
2244,91.0,2008,,
2245,91.0,2007,34800.0,3.0
2246,91.0,2006,30240.0,3.0
2247,91.0,2005,30920.0,3.0
2248,91.0,2004,25730.0,3.0
2249,91.0,2003,20440.0,3.0
2250,91.0,2002,18760.0,3.0
2251,91.0,2001,19390.0,3.0
2252,91.0,2000,20290.0,3.0
2253,91.0,1999,19740.0,3.0
2254,91.0,1998,20440.0,3.0
2255,91.0,1997,20540.0,3.0
2256,91.0,1996,20780.0,3.0
2257,91.0,1995,19470.0,3.0
2258,91.0,1994,17830.0,3.0
2259,91.0,1993,16600.0,3.0
2260,91.0,1992,17440.0,3.0
2261,91.0,1991,16510.0,3.0
2262,91.0,1990,15690.0,3.0
2263,90.0,2020,8910.0,2.0
2264,90.0,2019,9750.0,2.0
2265,90.0,2018,9610.0,2.0
2266,90.0,2017,8740.0,2.0
2267,90.0,2016,8350.0,2.0
2268,90.0,2015,7750.0,2.0
2269,90.0,2014,7520.0,2.0
2270,90.0,2013,7350.0,2.0
2271,90.0,2012,7030.0,2.0
2272,90.0,2011,7060.0,2.0
2273,90.0,2010,6940.0,2.0
2274,90.0,2009,6720.0,2.0
2275,90.0,2008,7260.0,2.0
2276,90.0,2007,6830.0,2.0
2277,90.0,2006,6430.0,2.0
2278,90.0,2005,6650.0,2.0
2279,90.0,2004,5350.0,2.0
2280,90.0,2003,5290.0,2.0
2281,90.0,2002,4650.0,2.0
2282,90.0,2001,4510.0,2.0
2283,90.0,2000,4610.0,2.0
2284,90.0,1999,4310.0,2.0
2285,90.0,1998,3990.0,1.0
2286,90.0,1997,3660.0,1.0
2287,90.0,1996,3500.0,1.0
2288,90.0,1995,3310.0,1.0
2289,90.0,1994,3210.0,1.0
2290,90.0,1993,3120.0,1.0
2291,90.0,1992,3140.0,1.0
2292,90.0,1991,3040.0,1.0
2293,90.0,1990,2840.0,1.0
2294,93.0,2020,,
2295,93.0,2019,,
2296,93.0,2018,,
2297,93.0,2017,,
2298,93.0,2016,,
2299,93.0,2015,,
2300,93.0,2014,,
2301,93.0,2013,,
2302,93.0,2012,,
2303,93.0,2011,,
2304,93.0,2010,,
2305,93.0,2009,,
2306,93.0,2008,,
2307,93.0,2007,,
2308,93.0,2006,,
2309,93.0,2005,,
2310,93.0,2004,,
2311,93.0,2003,,
2312,93.0,2002,,
2313,93.0,2001,,
2314,93.0,2000,,
2315,93.0,1999,,
2316,93.0,1998,,
2317,93.0,1997,,
2318,93.0,1996,,
2319,93.0,1995,,
2320,93.0,1994,,
2321,93.0,1993,,
2322,93.0,1992,,
2323,93.0,1991,,
2324,93.0,1990,,
2325,92.0,2020,4490.0,2.0
2326,92.0,2019,4610.0,2.0
2327,92.0,2018,4400.0,2.0
2328,92.0,2017,4100.0,2.0
2329,92.0,2016,3870.0,1.0
2330,92.0,2015,3700.0,1.0
2331,92.0,2014,3550.0,1.0
2332,92.0,2013,3380.0,1.0
2333,92.0,2012,3160.0,1.0
2334,92.0,2011,2910.0,1.0
2335,92.0,2010,2730.0,1.0
2336,92.0,2009,2650.0,1.0
2337,92.0,2008,2610.0,1.0
2338,92.0,2007,2370.0,1.0
2339,92.0,2006,2150.0,1.0
2340,92.0,2005,2000.0,1.0
2341,92.0,2004,1850.0,1.0
2342,92.0,2003,1670.0,1.0
2343,92.0,2002,1600.0,1.0
2344,92.0,2001,1600.0,1.0
2345,92.0,2000,1670.0,1.0
2346,92.0,1999,1650.0,1.0
2347,92.0,1998,1610.0,1.0
2348,92.0,1997,1530.0,1.0
2349,92.0,1996,1440.0,1.0
2350,92.0,1995,1360.0,1.0
2351,92.0,1994,1230.0,1.0
2352,92.0,1993,1140.0,1.0
2353,92.0,1992,1030.0,1.0
2354,92.0,1991,970.0,0.0
2355,92.0,1990,930.0,0.0
2356,85.0,2020,960.0,0.0
2357,85.0,2019,950.0,0.0
2358,85.0,2018,860.0,0.0
2359,85.0,2017,820.0,0.0
2360,85.0,2016,780.0,0.0
2361,85.0,2015,760.0,0.0
2362,85.0,2014,740.0,0.0
2363,85.0,2013,700.0,0.0
2364,85.0,2012,700.0,0.0
2365,85.0,2011,680.0,0.0
2366,85.0,2010,690.0,0.0
2367,85.0,2009,670.0,0.0
2368,85.0,2008,620.0,0.0
2369,85.0,2007,470.0,0.0
2370,85.0,2006,400.0,0.0
2371,85.0,2005,360.0,0.0
2372,85.0,2004,370.0,0.0
2373,85.0,2003,340.0,0.0
2374,85.0,2002,350.0,0.0
2375,85.0,2001,360.0,0.0
2376,85.0,2000,400.0,0.0
2377,85.0,1999,450.0,0.0
2378,85.0,1998,470.0,0.0
2379,85.0,1997,510.0,0.0
2380,85.0,1996,510.0,0.0
2381,85.0,1995,500.0,0.0
2382,85.0,1994,500.0,0.0
2383,85.0,1993,490.0,0.0
2384,85.0,1992,460.0,0.0
2385,85.0,1991,420.0,0.0
2386,85.0,1990,410.0,0.0
2387,87.0,2020,760.0,0.0
2388,87.0,2019,800.0,0.0
2389,87.0,2018,720.0,0.0
2390,87.0,2017,680.0,0.0
2391,87.0,2016,650.0,0.0
2392,87.0,2015,640.0,0.0
2393,87.0,2014,640.0,0.0
