acceso_servicios_sanitarios(%),año,esperanza_vida_total,estado_civil_casado_porcentaje,pais_id,tasa_bruta_mortalidad_por_1000_habitantes,tasa_fertilidad,tasa_mortalidad_infantil_ambos,tasa_mortalidad_suicidio_c/100.000,tasa_poblacion_urbana,total_muertes_por_sexo_fem,nivel_id
46.15813058,2013.0,60.426,67.7863534421806,86.0,8.073,5.510111,39.54375,5.3,57.82,8348.0,0.0
46.1115582,2012.0,60.178,68.1995460424481,86.0,8.174,5.586082,40.92263,5.3,57.105,8087.0,0.0
46.08279842,2011.0,59.917,68.590652634744,86.0,8.501,5.64024,42.32722,5.4,56.384,8259.0,0.0
46.07320563,2010.0,59.637,68.9757694510476,86.0,8.941,5.668597,43.87604,5.3,55.662,8476.0,0.0
46.08332847,2009.0,59.334,69.3569710476842,86.0,9.171,5.68515,45.44285,5.5,54.937,8324.0,0.0
46.11396229,2008.0,59.012,69.7370564414727,86.0,9.432,5.708136,47.0321,5.6,54.211,8379.0,0.0
46.16581727,2007.0,58.671,70.1073551129681,86.0,9.856,5.734011,48.74922,5.7,53.481,8443.0,0.0
46.23954281,2006.0,58.313,70.4616092523626,86.0,10.132,5.757184,50.4842,5.7,52.751,8316.0,0.0
46.33576161,2005.0,57.939,70.8020146732983,86.0,10.56,5.719085,52.43168,5.8,52.02,8369.0,0.0
46.45509834,2004.0,57.553,71.1275856979192,86.0,10.847,5.704715,54.18886,5.9,51.288,8378.0,0.0
47.53368116,2003.0,57.159,71.450351103472,86.0,11.237,5.699439,56.09861,5.8,50.555,8410.0,0.0
48.64646405,2002.0,56.761,71.9791651028957,86.0,11.57,5.72776,58.05131,5.8,49.683,8320.0,0.0
49.85942635,2001.0,56.359,72.5042877660924,86.0,11.69,5.751946,60.08766,5.7,48.775,8102.0,0.0
51.09736592,2000.0,55.956,73.0142751863763,86.0,11.841,5.801335,62.11574,5.6,47.868,7952.0,0.0
59.713702432000005,1999.0,55.547,73.5025397503441,86.0,12.024,5.871089,64.50931,3.54,46.961,7773.0,0.0
66.73144669,1998.0,55.133,73.9831732185526,86.0,12.254,5.930109,66.25481,3.54,46.057,7693.0,0.0
74.226496062,1997.0,54.715,74.4618729457752,86.0,12.607,5.922335,68.66844,3.08,45.155,7690.0,0.0
74.09698847000001,1996.0,54.296,74.9241026813451,86.0,12.751,5.95572,70.59104,3.1,44.258,7548.0,0.0
82.637660482,1994.0,53.508,75.7132889908938,86.0,13.712,6.037436,75.03291,2.58,42.472,7656.0,0.0
65.337677306,1993.0,53.157,76.0208122385158,86.0,14.408,6.043159,77.26697,3.6800000000000006,41.586,7762.0,0.0
73.7223801536,1992.0,52.834,76.4580140470524,86.0,14.983,6.105425,79.54418,3.08,40.52,7801.0,0.0
65.0236147784,1991.0,52.528,76.9671630931444,86.0,15.541,6.17276,81.79254,3.66,39.41,7803.0,0.0
73.48382050500001,1990.0,52.221,77.4911506523291,86.0,16.102,6.21777,84.03755,3.1600000000000006,38.312,7826.0,0.0
77.29635530600001,1994.0,57.62,64.731495867161,83.0,10.941,5.190084,73.68224,2.3200000000000003,39.39,90093.0,0.0
89.37006205,2003.0,70.349,64.7135935984125,82.0,11.463,1.549887,25.30829,6.6,52.83,22196.0,0.0
89.74754552,2002.0,70.22,64.9641558870946,82.0,11.409,1.563027,27.5339,8.2,52.441,22406.0,0.0
90.15251383,2001.0,70.065,65.2655339465615,82.0,11.482,1.569907,29.71223,6.9,52.398,23474.0,0.0
90.57406292,2000.0,69.902,65.5650090163184,82.0,11.188,1.601474,31.74316,7.4,52.638,24006.0,0.0
75.64067733200001,1999.0,69.756,65.8115308298096,82.0,11.125,1.629192,33.57849,1.8199999999999998,52.879,24670.0,0.0
73.498908208,1998.0,69.654,65.9781115851866,82.0,11.062,1.686624,35.22371,6.36,53.12,25318.0,0.0
82.637660482,1997.0,69.613,66.0605407853798,82.0,10.814,1.741798,36.63362,2.58,53.36,24837.0,0.0
82.637660482,1996.0,69.635,66.0567114146294,82.0,10.652,1.792374,37.81318,2.58,53.6,24667.0,0.0
73.07214977940001,1995.0,69.718,65.9802705657392,82.0,10.569,1.853463,38.74005,2.4,53.841,25150.0,0.0
72.368438052,1994.0,69.849,65.8551753359353,82.0,10.73,1.916997,39.40316,3.5799999999999996,54.08,26836.0,0.0
89.47747485400001,1993.0,70.003,65.7160716091613,82.0,11.012,2.011998,39.90656,2.02,54.32,27306.0,0.0
90.12706992000001,1992.0,70.156,65.6043497598844,82.0,10.975,2.13418,40.29408,2.88,54.559,27835.0,0.0
12.18625022,2007.0,59.741,59.309503938154,83.0,9.026,4.307051,52.03681,7.2,48.669,101732.0,0.0
11.3765429,2006.0,59.234,59.5220823514003,83.0,9.14,4.410002,53.4576,7.0,47.988,101384.0,0.0
10.57934588,2005.0,58.719,59.7424006400596,83.0,9.247,4.537986,54.86298,6.9,47.308,99390.0,0.0
9.795022626,2004.0,58.225,59.971567596652,83.0,9.476,4.530556,56.32734,6.6,46.63,99320.0,0.0
9.023517922,2003.0,57.785,60.1709787344691,83.0,9.513,4.627391,58.00329,6.4,45.951,96878.0,0.0
8.26550502,2002.0,57.425,60.4503428868567,83.0,9.744,4.723082,59.89787,6.1,45.275,96925.0,0.0
7.521132042,2001.0,57.158,60.8364279133899,83.0,9.974,4.793696,62.07049,5.8,44.601,97286.0,0.0
7.410331113,2000.0,57.002,61.2403346166604,83.0,9.922,4.854489,64.34663,5.4,43.929,94258.0,0.0
78.383651158,1999.0,56.972,61.6768979599731,83.0,9.962,4.838455,66.59207,2.52,43.184,91839.0,0.0
82.637660482,1998.0,57.045,62.2439177482589,83.0,10.142,4.836448,68.56541,2.58,42.418,91269.0,0.0
82.63766048199999,1997.0,57.187,62.7873875236436,83.0,10.322,4.865305,70.15082,2.58,41.654,90420.0,0.0
82.637660482,1996.0,57.366,63.4321316145011,83.0,10.513,4.930872,71.42449,2.58,40.896,90507.0,0.0
82.637660482,1995.0,57.528,64.080464903486,83.0,10.676,5.067003,72.57291,2.58,40.14,90096.0,0.0
82.637660482,1993.0,57.605,65.3912141846604,83.0,10.865,5.362259,74.33807,2.58,38.644,87662.0,0.0
82.63766048199999,1992.0,57.462,66.0596836539323,83.0,11.02,5.464602,75.65317,2.58,37.905,85316.0,0.0
82.637660482,1991.0,57.182,66.6276450262915,83.0,11.209,5.587142,77.56082,2.58,37.17,84428.0,0.0
82.63766048199999,1990.0,56.776,67.140269826677,83.0,11.492,5.711868,79.83331,2.58,36.441,83902.0,0.0
82.637660482,1991.0,62.799,62.5754566411093,92.0,8.435,5.377215,58.06363,2.58,42.323,34019.0,0.0
79.21151442,1990.0,62.261,62.7672747871775,92.0,8.595,5.48033,60.62109,2.7199999999999998,41.992,34077.0,0.0
29.77614039,2020.0,61.962,70.0385524985094,85.0,9.847,4.488894,65.95474,2.58,36.875,64815.0,0.0
28.4901292,2019.0,61.602,70.4075616744095,85.0,9.712,4.576254,67.41181,7.0,36.5,62291.0,0.0
27.22968107,2018.0,61.185,70.7514970019495,85.0,9.94,4.668877,68.80223,6.9,36.14,62595.0,0.0
25.99405695,2017.0,60.706,71.002863268294,85.0,10.121,4.788598,70.06503,7.0,35.793,61694.0,0.0
24.7832615,2016.0,60.17,71.293526316579,85.0,10.352,4.926148,71.24384,7.1,35.46,61998.0,0.0
23.59705342,2015.0,59.598,71.6323873450035,85.0,10.702,5.021709,72.73766,7.2,35.141,61803.0,0.0
22.43519884,2014.0,59.016,71.984493985221,85.0,10.856,5.048782,73.87032,7.1,34.836,60605.0,0.0
21.29747033,2013.0,58.447,72.3438981894281,85.0,10.947,5.116463,74.82211,7.3,34.545,59975.0,0.0
20.18082996,2012.0,57.905,72.7670660262381,85.0,11.193,5.19454,76.09396,7.1,34.255,59521.0,0.0
19.08521315,2011.0,57.387,73.2181423299259,85.0,11.451,5.295631,77.37238,7.0,33.966,59998.0,0.0
18.01055792,2010.0,56.861,73.6913037937128,85.0,11.669,5.39694,78.79003,6.8,33.678,59530.0,0.0
16.95679908,2009.0,56.279,74.2055315894275,85.0,11.918,5.507781,80.35543,6.4,33.391,59723.0,0.0
15.92407527,2008.0,55.614,74.7597292157058,85.0,12.12,5.558292,81.96942,6.3,33.106,59142.0,0.0
14.91211545,2007.0,54.864,75.3422210923213,85.0,12.427,5.616605,83.95395,6.3,32.822,59428.0,0.0
13.92085708,2006.0,54.052,75.9556833862598,85.0,12.717,5.658645,86.00379,6.0,32.539,59790.0,0.0
12.95023864,2005.0,53.238,76.5850093743341,85.0,13.037,5.69842,88.35161,5.6,32.257,60238.0,0.0
12.00038545,2004.0,52.499,77.2936367219012,85.0,13.39,5.718845,91.04086,5.7,31.977,60824.0,0.0
11.07104259,2003.0,51.901,77.9912264026796,85.0,13.733,5.737365,93.9855,5.6,31.698,61247.0,0.0
10.30573477,2002.0,51.484,78.6775373458332,85.0,14.094,5.79317,97.28149,5.6,31.42,61470.0,0.0
9.541113182,2001.0,51.255,79.3889072136156,85.0,14.543,5.849605,100.8352,5.4,31.144,62442.0,0.0
8.776994758,2000.0,51.203,80.0174063874213,85.0,14.804,5.936197,104.41378,5.4,30.869,62497.0,0.0
82.637660482,1999.0,51.295,80.577195287796,85.0,15.028,6.009194,108.13272,2.58,30.595,61861.0,0.0
89.959134498,1998.0,51.456,80.6186616987138,85.0,15.388,6.075878,111.86945,4.6000000000000005,30.323,61690.0,0.0
74.346594356,1997.0,51.616,80.6797799149505,85.0,15.935,6.1616,115.51219,4.5600000000000005,30.052,62259.0,0.0
89.4043111,1996.0,51.727,80.6811860343844,85.0,16.551,6.249219,119.1362,2.08,29.77,63054.0,0.0
81.191358872,1995.0,51.744,80.6794297837361,85.0,17.107,6.334839,122.96247,2.74,29.475,63098.0,0.0
82.637660482,1994.0,51.64,80.6778803505013,85.0,17.707,6.409494,126.61379,2.58,29.182,63463.0,0.0
82.637660482,1993.0,51.413,80.6590033339519,85.0,17.994,6.491993,129.93246,2.58,28.89,62285.0,0.0
82.637660482,1992.0,51.066,80.6397723447935,85.0,18.476,6.55284,133.37198,2.58,28.601,62227.0,0.0
82.637660482,1991.0,50.593,80.6195423535328,85.0,19.077,6.591889,136.61846,2.58,28.312,62229.0,0.0
82.637660482,1990.0,49.987,80.6028607360855,85.0,19.494,6.626848,139.63234,2.5800000000000005,28.026,61169.0,0.0
18.2250438,2020.0,58.634,58.4429544948318,87.0,8.574,4.094086,52.52811,4.14,44.196,8124.0,0.0
17.45193858,2019.0,58.322,58.9989687102476,87.0,8.206,4.17204,54.12454,7.0,43.777,7672.0,0.0
16.69198488,2018.0,58.003,59.5209917886044,87.0,8.401,4.263019,55.82756,7.2,43.36,7618.0,0.0
15.94503596,2017.0,57.673,60.0311799361593,87.0,8.642,4.357567,57.48754,7.3,42.945,7703.0,0.0
15.21120029,2016.0,57.328,60.5223891124943,87.0,8.898,4.530601,59.32463,7.3,42.533,7682.0,0.0
14.49005184,2015.0,56.959,61.0084755560092,87.0,9.223,4.671172,61.23913,7.3,42.123,7770.0,0.0
13.78144802,2014.0,56.556,61.4697859258605,87.0,9.549,4.801526,63.26571,7.8,41.715,7843.0,0.0
13.08547163,2013.0,56.117,61.9340998958906,87.0,9.819,4.937473,65.48355,8.1,41.31,7838.0,0.0
12.40195156,2012.0,55.645,62.3916371625546,87.0,10.155,5.002562,68.00513,8.0,40.908,7888.0,0.0
11.73050454,2011.0,55.144,62.8476061162841,87.0,10.579,5.046781,70.66797,8.2,40.508,8005.0,0.0
11.07119363,2010.0,54.628,63.2902938997415,87.0,11.035,5.060653,73.62106,8.4,40.111,8095.0,0.0
10.42365567,2009.0,54.113,63.6960360471221,87.0,11.52,5.152193,76.74818,8.5,39.716,8272.0,0.0
9.788122661,2008.0,53.612,64.0818554759215,87.0,12.15,5.273549,80.32656,8.4,39.325,8518.0,0.0
9.163692,2007.0,53.136,64.439125357066,87.0,12.55,5.399355,83.131,8.4,38.934,8605.0,0.0
8.550614088,2006.0,52.691,64.7657057285547,87.0,13.092,5.417459,86.36782,8.4,38.545,8700.0,0.0
7.948590562,2005.0,52.275,65.2092971611791,87.0,13.87,5.45366,90.25292,8.4,38.157,9008.0,0.0
7.357815845,2004.0,51.883,65.720164687199,87.0,14.077,5.5005,92.6963,8.8,37.772,8892.0,0.0
6.808691741,2003.0,51.501,66.2678007983453,87.0,14.661,5.565966,95.77773,8.8,37.387,9041.0,0.0
6.265599904,2002.0,51.123,66.8204378677184,87.0,15.07,5.611775,98.78313,9.1,37.004,9028.0,0.0
5.728363225,2001.0,50.744,67.3993857979454,87.0,15.553,5.630156,101.60977,9.3,36.622,9105.0,0.0
5.197207714,2000.0,50.368,68.0123495497213,87.0,15.956,5.719893,104.32759,9.5,36.243,9120.0,0.0
78.440520842,1999.0,49.999,68.6793264169068,87.0,17.408,5.793011,107.74149,2.5,35.865,9512.0,0.0
78.440520842,1998.0,49.642,69.3918158138333,87.0,17.779,5.897941,109.44673,2.5,35.488,9397.0,0.0
81.412160768,1997.0,49.301,70.0613849658818,87.0,17.991,6.0077,113.76626,2.3600000000000003,35.114,9840.0,0.0
73.48382050500001,1996.0,48.973,70.7159137859067,87.0,17.572,6.091842,114.50042,3.16,34.742,9397.0,0.0
62.9328039568,1995.0,48.658,71.3745446853517,87.0,17.914,6.17248,116.79267,3.54,34.371,9356.0,0.0
79.65209268800001,1994.0,48.348,72.025680027337,87.0,18.704,6.25807,119.8268,2.08,34.002,9502.0,0.0
78.440520842,1993.0,48.038,72.67669797786,87.0,18.951,6.322598,121.49558,2.5,33.635,9305.0,0.0
78.33628310200001,1992.0,47.726,73.4145181788754,87.0,19.479,6.401813,123.67571,2.56,33.271,9226.0,0.0
78.22262356,1991.0,47.411,74.1938936821341,87.0,20.167,6.451531,125.84451,2.58,32.39,9290.0,0.0
77.852995198,1990.0,47.095,74.4778855548457,87.0,20.568,6.507308,127.92983,2.66,30.83,9332.0,0.0
80.36824606,2003.0,66.122,59.5751597659078,94.0,7.453,2.924009,34.34831,33.2,28.307,2426.0,0.0
79.85415092,2002.0,65.828,59.5166985648362,94.0,7.351,2.960594,35.0771,34.5,28.518,2392.0,0.0
79.33274119,2001.0,65.532,59.381340975457,94.0,7.286,2.991798,35.84387,34.7,28.606,2349.0,0.0
78.81211752,2000.0,65.242,59.1830544957348,94.0,7.399,3.016888,36.67925,31.4,28.694,2390.0,0.0
50.2478903352,1999.0,64.964,58.9427271226215,94.0,7.525,3.03583,37.53956,6.839999999999999,28.782,2443.0,0.0
82.637660482,1998.0,64.705,58.6759570883899,94.0,7.638,3.049952,38.42462,2.58,28.871,2445.0,0.0
81.27221262,1997.0,64.468,58.3997340893392,94.0,7.896,3.060638,39.33892,2.42,28.959,2519.0,0.0
60.912425848,1996.0,64.255,58.1229073904091,94.0,7.977,3.068704,40.26529,5.2,29.048,2565.0,0.0
75.75446313,1995.0,64.064,57.8496603962705,94.0,8.023,3.073524,41.24891,4.42,29.137,2601.0,0.0
81.05520575800001,1994.0,63.891,57.5919886180074,94.0,7.916,3.073924,42.27994,3.7399999999999998,29.226,2573.0,0.0
60.13577755,1993.0,63.73,57.3416392551786,94.0,8.031,3.070619,43.36843,5.22,29.315,2611.0,0.0
52.633076892,1992.0,63.576,57.0946492667214,94.0,8.218,3.065922,44.50045,11.139999999999999,29.404,2664.0,0.0
82.23173052000001,1991.0,63.427,56.7869538381117,94.0,8.266,3.063271,45.59019,2.52,29.493,2718.0,0.0
58.997188468000004,1990.0,63.287,56.5462929127222,94.0,8.358,3.068687,46.66944,4.279999999999999,29.583,2776.0,0.0
25.08643399,2008.0,59.782,58.7240348016487,99.0,8.853,3.567199,61.3908,10.1,45.551,39536.0,0.0
24.06453423,2007.0,59.408,59.3819006827189,99.0,8.937,3.643403,62.56523,10.0,44.574,39367.0,0.0
23.05187488,2006.0,59.028,60.0838413282756,99.0,9.084,3.734513,63.7862,9.6,43.604,39415.0,0.0
22.04753778,2005.0,58.652,59.9404270590155,99.0,9.239,3.833132,65.22856,9.4,42.638,39650.0,0.0
21.0516683,2004.0,58.292,59.8280721561459,99.0,10.184,3.938825,70.67503,9.0,41.679,43988.0,0.0
20.0496669,2003.0,57.959,59.7308837557189,99.0,9.689,4.038135,68.44846,9.3,40.645,40801.0,0.0
18.93770924,2002.0,57.655,59.6422402291957,99.0,10.023,4.125155,70.15911,9.3,38.935,41747.0,0.0
17.83749693,2001.0,57.382,59.5751564366141,99.0,10.239,4.248304,72.17128,9.5,37.251,42059.0,0.0
16.74954137,2000.0,57.131,59.5277448245101,99.0,10.341,4.389637,74.42595,9.7,35.6,41792.0,0.0
82.637660482,1999.0,56.891,59.4906369856652,99.0,10.564,4.452478,76.72771,2.58,34.992,42093.0,0.0
82.637660482,1998.0,56.648,59.4654932385901,99.0,11.023,4.561025,79.25908,2.58,34.389,43386.0,0.0
75.58689081,1997.0,56.393,59.4713200700273,99.0,11.396,4.669315,81.70264,3.1399999999999997,33.792,44241.0,0.0
75.19707239,1996.0,56.121,59.4818667040714,99.0,11.648,4.776973,84.4529,2.66,33.2,44378.0,0.0
74.994680426,1995.0,55.829,59.4906443524251,99.0,12.041,4.884103,87.19331,2.66,32.59,45250.0,0.0
61.05650296,1994.0,55.523,59.5972005698479,99.0,12.619,4.991207,90.48135,4.4799999999999995,31.987,46826.0,0.0
83.90549361000001,1993.0,55.209,59.6910237780635,99.0,12.881,5.098925,92.63676,2.6399999999999997,31.39,46779.0,0.0
82.637660482,1992.0,54.894,59.7649880392562,99.0,13.278,5.20757,95.29383,2.58,30.8,47284.0,0.0
75.40361715200001,1991.0,54.58,59.8068089818586,99.0,13.654,5.316955,98.03885,2.68,29.641,47523.0,0.0
82.637660482,1990.0,54.265,59.8140719847214,99.0,14.029,5.483417,100.66708,2.58,28.51,48401.0,0.0
62.99604634,2000.0,70.689,57.7244201423074,96.0,5.141,4.237014,30.02182,2.1,45.458,15443.0,0.0
73.8877160204,1999.0,70.378,57.6856427410725,96.0,5.26,4.360747,31.39648,2.44,44.952,15383.0,0.0
82.637660482,1998.0,70.041,57.6828004094864,96.0,7.784,4.4476,41.00298,2.5799999999999996,44.447,23907.0,0.0
82.637660482,1997.0,69.676,57.6919973664271,96.0,5.56,4.526927,34.05924,2.5800000000000005,43.944,15468.0,0.0
59.6191529732,1996.0,69.284,57.7223085568754,96.0,5.728,4.639478,35.49378,3.2600000000000002,43.442,15387.0,0.0
73.6925765554,1995.0,68.871,57.7817054116303,96.0,5.898,4.757861,37.00768,2.44,42.941,15445.0,0.0
90.70569738200001,1994.0,68.45,57.8743918338905,96.0,6.176,4.890542,38.7595,4.04,42.441,15728.0,0.0
74.86371007800001,1993.0,68.028,57.9765708275984,96.0,6.388,4.994901,40.81775,2.66,41.943,15807.0,0.0
73.490979612,1992.0,67.605,58.0866486618575,96.0,6.546,5.088816,41.74404,2.42,41.448,15738.0,0.0
82.637660482,1991.0,67.175,58.2108810139866,96.0,6.736,5.182865,43.55449,2.58,40.953,15757.0,0.0
68.178733494,1996.0,60.783,76.8027648594806,108.0,9.419,3.581583,77.10071,3.4199999999999995,26.817,4443693.0,0.0
36.80268608,2008.0,65.794,74.3739513084716,108.0,7.558,2.718441,49.64924,15.1,30.246,4162084.0,0.0
34.01546073,2007.0,65.35,74.5256607373738,108.0,7.642,2.783843,51.89131,15.3,29.906,4168326.0,0.0
31.24230559,2006.0,64.918,74.6669825373458,108.0,7.743,2.864296,54.11605,15.6,29.569,4180244.0,0.0
28.4835452,2005.0,64.5,74.8106497944078,108.0,7.876,2.958449,56.33833,15.5,29.235,4211020.0,0.0
25.73910389,2004.0,64.095,74.9810768162025,108.0,8.04,3.046425,58.5975,15.2,28.903,4250511.0,0.0
23.00884296,2003.0,63.699,75.1806738072213,108.0,8.188,3.121563,60.79127,15.3,28.572,4285836.0,0.0
20.29384353,2002.0,63.304,75.3923742524948,108.0,8.363,3.216865,63.06481,16.1,28.244,4324536.0,0.0
17.59397441,2001.0,62.907,75.625118678406,108.0,8.558,3.302821,65.43069,16.6,27.918,4365604.0,0.0
15.01486729,2000.0,62.505,75.8553987942982,108.0,8.701,3.349803,67.77299,17.0,27.667,4375655.0,0.0
68.178733494,1999.0,62.093,76.1038801200948,108.0,8.875,3.38308,70.17203,3.4199999999999995,27.453,4398393.0,0.0
68.178733494,1998.0,61.669,76.3459999476954,108.0,9.05,3.446169,72.52164,3.4199999999999995,27.24,4424693.0,0.0
68.178733494,1997.0,61.233,76.5824941612937,108.0,9.229,3.513603,74.82246,3.4199999999999995,27.028,4436958.0,0.0
68.178733494,1995.0,60.32,77.0200924037041,108.0,9.612,3.651088,79.28637,3.4199999999999995,26.607,4443895.0,0.0
68.178733494,1994.0,59.84,77.206601658102,108.0,9.807,3.723212,81.38078,3.4199999999999995,26.399,4433678.0,0.0
68.178733494,1993.0,59.349,77.3764298263217,108.0,10.021,3.798563,83.4668,3.4199999999999995,26.191,4426867.0,0.0
68.178733494,1992.0,58.851,77.5618956689,108.0,10.23,3.877355,85.51452,3.4199999999999995,25.984,4412865.0,0.0
75.384784014,1991.0,58.353,77.7725027551485,108.0,10.455,3.959437,87.64149,3.3600000000000003,25.778,4407131.0,0.0
68.178733494,1990.0,57.865,77.9869477393341,108.0,10.691,4.044618,89.84148,3.4199999999999995,25.547,4409199.0,0.0
44.70051344,2003.0,66.631,70.4016515108664,105.0,7.223,2.427872,36.30802,3.2,44.356,753297.0,0.0
42.44925601,2002.0,66.321,70.0782780523898,105.0,7.248,2.456468,37.83464,3.3,43.568,757932.0,0.0
40.22929892,2001.0,66.037,69.7597824020244,105.0,7.329,2.496774,39.45244,3.4,42.783,745556.0,0.0
38.04210289,2000.0,65.772,69.4784924224651,105.0,7.383,2.535969,41.14707,3.5,42.002,749814.0,0.0
68.178733494,1999.0,65.513,69.2707129146472,105.0,7.39,2.578261,42.92541,3.4199999999999995,40.792,728327.0,0.0
68.196274452,1998.0,65.244,69.0884539435369,105.0,7.431,2.654712,44.81226,3.3600000000000003,39.593,733181.0,0.0
68.178733494,1995.0,64.291,68.6618335620588,105.0,7.505,2.798261,51.01793,3.4199999999999995,36.076,701835.0,0.0
68.196274452,1994.0,63.919,68.5424822593691,105.0,7.596,2.838319,53.27862,3.3600000000000003,34.933,700376.0,0.0
68.196274452,1993.0,63.529,68.418702530885,105.0,7.636,2.882225,55.65102,3.3600000000000003,33.808,683982.0,0.0
68.196274452,1992.0,63.131,68.2992183756015,105.0,7.786,2.942219,58.10094,3.3600000000000003,32.703,694002.0,0.0
68.196274452,1991.0,62.727,68.1912501217996,105.0,8.007,3.056232,60.5586,3.3600000000000003,31.613,702538.0,0.0
68.196274452,1990.0,62.32,68.095406693584,105.0,8.111,3.098074,63.07054,3.3600000000000003,30.584,693533.0,0.0
71.93242217,2003.0,68.636,60.5950025846041,111.0,6.474,4.615294,33.57474,3.8,68.658,73595.0,0.0
82.637660482,1998.0,69.06,61.7376338539655,111.0,6.78,5.153841,36.91932,2.58,68.388,74276.0,0.0
82.637660482,1997.0,68.936,61.9127939436601,111.0,6.718,5.243627,37.8914,2.58,68.405,71032.0,0.0
82.63766048199999,1996.0,68.731,62.0904149339964,111.0,6.56,5.284544,38.35075,2.5799999999999996,68.593,67382.0,0.0
82.637660482,1995.0,68.446,62.2645997213182,111.0,6.606,5.398198,39.10327,2.58,68.78,64822.0,0.0
82.63766048199999,1994.0,68.089,62.4342400731696,111.0,6.575,5.527809,39.72086,2.58,68.966,62053.0,0.0
82.637660482,1993.0,67.668,62.6285103950771,111.0,6.577,5.640253,40.32872,2.5800000000000005,69.152,58324.0,0.0
82.637660482,1992.0,67.191,62.8260600361976,111.0,6.707,5.720405,41.05898,2.58,69.337,58116.0,0.0
82.637660482,1991.0,66.653,63.0612130091017,111.0,8.541,5.809934,46.18954,2.58,69.522,67606.0,0.0
31.932772,2011.0,61.851,57.6432169612889,119.0,7.428,4.219383,38.98717,5.9,23.969,149337.0,0.0
31.83365481,2010.0,60.959,57.5272770135182,119.0,7.57,4.366676,40.18828,6.0,23.571,149744.0,0.0
31.73199465,2009.0,59.932,57.3517996607989,119.0,7.718,4.514192,41.65426,6.0,23.183,147380.0,0.0
31.62759601,2008.0,58.76,57.1714479910184,119.0,8.087,4.645583,43.84556,6.2,22.8,151689.0,0.0
31.52040505,2007.0,57.463,57.2891609728378,119.0,8.457,4.718609,46.4923,6.3,22.42,155807.0,0.0
31.41057218,2006.0,56.093,57.4213233607666,119.0,8.748,4.747721,48.82859,6.0,22.045,156400.0,0.0
31.29814186,2005.0,54.732,57.6018639265429,119.0,9.147,4.784186,51.26362,6.0,21.675,160256.0,0.0
31.1831621,2004.0,53.475,57.81494375257,119.0,9.61,4.830082,54.00336,5.7,21.31,164088.0,0.0
31.06556879,2003.0,52.41,58.0734900563125,119.0,9.995,4.906659,56.45034,6.1,20.948,165789.0,0.0
30.94551279,2002.0,51.606,58.3597104886431,119.0,10.332,5.015557,58.92572,6.4,20.591,166359.0,0.0
30.82303724,2001.0,51.101,58.6393521985797,119.0,10.587,5.091164,61.27007,6.9,20.239,164900.0,0.0
30.55908745,2000.0,50.921,58.9456546404479,119.0,10.677,5.136861,63.59538,7.6,19.892,160869.0,0.0
68.178733494,1999.0,51.059,59.2739897687267,119.0,10.697,5.181188,65.57252,3.4199999999999995,19.55,155063.0,0.0
68.178733494,1998.0,51.448,59.6043299449788,119.0,10.743,5.245774,67.39217,3.4199999999999995,19.222,150724.0,0.0
57.332944394,1997.0,52.014,59.9307742341466,119.0,10.65,5.260338,68.72085,4.72,18.898,144377.0,0.0
68.178733494,1996.0,52.709,60.2401911390776,119.0,10.543,5.305585,69.67047,3.4199999999999995,18.579,138544.0,0.0
68.178733494,1995.0,53.486,60.5227464826731,119.0,10.387,5.366373,70.12731,3.4199999999999995,18.263,132524.0,0.0
68.178733494,1994.0,54.31,60.7762259186604,119.0,10.153,5.445973,70.08565,3.4199999999999995,17.952,125170.0,0.0
75.351211346,1993.0,55.151,61.0162268963767,119.0,10.036,5.573827,69.43879,3.4200000000000004,17.645,119742.0,0.0
82.637660482,1992.0,55.973,61.2236815980609,119.0,9.803,5.745832,68.26529,2.58,17.342,112862.0,0.0
82.637660482,1991.0,56.736,61.4342219993755,119.0,9.527,5.934989,66.75141,2.58,17.043,106837.0,0.0
82.637660482,1990.0,57.406,61.6291514846797,119.0,9.31,6.129358,65.23152,2.58,16.748,101184.0,0.0
82.637660482,1993.0,60.837,66.5704578764098,122.0,8.369,4.456938,60.56838,2.58,35.839,322.0,0.0
82.637660482,1991.0,60.053,65.8854763296318,122.0,8.912,4.593884,64.5639,2.58,35.272,331.0,0.0
82.637660482,1990.0,59.636,65.3246415217038,122.0,9.229,4.636984,66.81763,2.58,34.987,336.0,0.0
95.66837756,2011.0,69.6024390243903,64.2196043960854,120.0,6.77,3.135404,24.23975,11.3,35.352,16511.0,0.0
95.30140189,2010.0,69.3,64.0211697018017,120.0,6.896,3.062357,25.79497,11.4,35.306,16876.0,0.0
94.93404208,2009.0,69.1024390243903,63.7072400064961,120.0,7.079,2.975536,27.52841,11.9,35.284,17026.0,0.0
94.56653149,2008.0,68.4512195121951,63.5260818391483,120.0,7.287,2.87259,29.33803,12.3,35.285,17418.0,0.0
94.19954178,2007.0,67.8951219512195,63.4860677614725,120.0,7.359,2.781261,30.94426,12.6,35.287,17870.0,0.0
93.83309307,2006.0,67.6951219512195,63.4822248846668,120.0,7.388,2.722145,32.38705,13.1,35.289,17464.0,0.0
93.46720023,2005.0,67.9560975609756,63.6133880536804,120.0,7.529,2.657706,33.77797,13.2,35.29,17831.0,0.0
93.10183725,2004.0,68.1536585365854,63.7860929422924,120.0,7.5,2.658774,35.26481,12.6,35.292,17714.0,0.0
